timestamp,word,row,col,duration_ms,vel_mean,reversals,zero_crossings,difficulty,is_regression,wpm,path_efficiency
1786988119.998,Alligator,0,6,1547.0,3.879,0,0,1.590,0,1.0,1.000
1786988121.031,Ant,0,0,1031.6,0.000,0,0,0.000,0,2.0,1.000
1786988127.731,Ant,0,0,1028.3,0.000,0,0,0.000,1,3.0,1.000
1786988132.375,Ant,0,1,1544.3,0.000,0,0,0.000,1,4.0,1.000
1786988132.890,Alligator,0,6,515.5,0.000,0,0,0.000,1,5.0,1.000
1786988133.408,Ant,0,1,517.9,0.000,0,0,1.500,1,6.0,1.000
1786988133.922,Alligator,0,5,513.8,0.000,0,0,1.500,1,7.0,1.000
1786988136.501,Socks,0,2,2578.4,0.000,0,0,0.000,0,8.0,1.000
1786988140.109,Socks,0,3,1540.0,0.000,0,0,0.000,1,9.0,1.000
1786988142.177,Socks,0,4,1552.6,0.644,0,0,0.784,1,10.0,1.000
1786988142.693,Alligator,0,5,515.0,1.942,0,0,1.320,1,11.0,1.000
1786988144.234,Socks,0,4,1541.5,0.000,0,0,1.500,1,12.0,1.000
1786988147.848,Pen,1,6,2062.4,2.909,0,0,1.488,0,13.0,1.000
1786988153.521,Snail,1,0,5672.5,0.353,0,0,0.521,0,14.0,1.000
1786988157.134,Pen,1,5,1037.8,0.000,0,0,1.500,1,15.0,1.000
1786988160.744,Pen,1,5,1547.7,0.000,0,0,0.000,1,16.0,1.000
1786988162.291,Turtle,1,2,8768.9,0.228,1,0,1.371,0,17.0,0.000
1786988163.837,Turtle,1,4,2581.4,0.387,0,0,0.558,1,18.0,1.000
1786988164.865,Pen,1,5,1027.0,0.974,0,0,0.987,1,19.0,1.000
1786988165.384,Turtle,1,3,1033.8,0.000,0,0,1.500,1,20.0,1.000
1786988165.898,Alligator,0,5,1032.0,0.000,0,0,0.000,1,21.0,1.000
1786988170.538,Knot,2,6,2057.8,0.000,0,0,0.000,0,22.0,1.000
1786988170.539,Switch,2,5,1025.4,0.000,0,0,0.000,0,23.0,1.000
1786988176.220,Fifth,2,1,2579.3,0.000,0,0,0.000,0,24.0,1.000
1786988180.351,Switch,2,2,3098.3,0.968,0,0,2.484,1,24.0,1.000
1786988183.961,Switch,2,5,2063.2,0.485,0,0,0.653,1,24.0,1.000
1786988189.641,Switch,2,5,4652.2,0.430,1,0,1.601,1,24.0,0.000
1786988192.728,Elephant,3,6,1034.2,0.000,0,0,0.000,0,23.0,1.000
1786988195.305,Cow,3,0,1030.1,0.000,0,0,0.000,0,22.0,1.000
1786988200.459,Cow,3,1,1027.7,0.000,0,0,0.000,1,21.0,1.000
1786988204.583,Egg,3,2,1032.4,0.000,0,0,0.000,0,19.0,1.000
1786988205.616,Elephant,3,5,1031.6,0.000,0,0,0.000,1,20.0,1.000
1786988209.229,Elephant,3,5,1549.6,0.000,0,0,0.000,1,20.0,1.000
1786988212.325,Elephant,3,5,2580.3,0.000,0,0,0.000,1,21.0,1.000
1786988227.803,Alligator,0,6,1039.0,0.000,0,0,0.000,1,14.0,1.000
1786988231.924,House,4,6,1546.0,3.881,0,0,1.590,0,13.0,1.000
1786988236.050,Hen,4,0,4124.9,0.485,0,0,0.653,0,13.0,1.000
1786988242.240,Moon,4,2,6189.7,0.485,0,0,0.653,0,13.0,1.000
1786988244.306,House,4,5,2064.2,0.000,0,0,0.000,1,13.0,1.000
1786988248.952,Scissors,5,6,3097.0,1.937,0,0,1.319,0,14.0,1.000
1786988251.529,Mango,5,0,2575.9,0.388,0,0,0.559,0,14.0,1.000
1786988254.630,Mango,5,1,1039.5,0.000,0,0,0.000,1,14.0,1.000
1786988258.750,Mango,5,2,1031.0,0.000,0,0,0.000,1,14.0,1.000
1786988264.430,Scissors,5,5,1548.0,0.000,0,0,0.000,1,13.0,1.000
1786988269.079,Scissors,5,5,3616.5,0.000,0,0,0.000,1,12.0,1.000
1786988272.684,Frog,6,6,2576.7,2.329,0,0,1.399,0,12.0,1.000
1786988273.715,Grape,6,0,1029.3,5.829,0,0,1.707,0,13.0,1.000
1786988274.748,Frog,6,6,1033.3,0.000,0,0,1.500,1,14.0,1.000
1786988275.781,Grape,6,1,1033.1,0.000,0,0,1.500,1,15.0,1.000
1786988277.844,Grape,6,2,1030.6,0.000,0,0,0.000,1,16.0,1.000
1786988290.738,Fog,6,3,2060.4,0.000,0,0,0.000,0,16.0,1.000
1786988294.350,Frog,6,5,2061.9,0.000,0,0,0.000,1,16.0,1.000
