timestamp,word,row,col,duration_ms,vel_mean,reversals,zero_crossings,difficulty,is_regression,wpm,path_efficiency
1786721442.810,Alligator,0,5,1027.9,0.000,0,0,0.000,0,1.0,1.000
1786721442.816,Ant,0,0,1032.9,0.000,0,0,0.000,0,2.0,1.000
1786721445.382,Socks,0,4,509.8,1.962,0,0,1.325,0,3.0,1.000
1786721445.904,Alligator,0,5,520.2,1.922,0,0,1.316,1,4.0,1.000
1786721447.964,Alligator,0,6,2580.1,0.000,0,0,0.000,1,5.0,1.000
1786721450.020,Ant,0,1,2053.5,0.000,0,0,0.000,1,6.0,1.000
1786721450.534,Alligator,0,6,514.1,0.000,0,0,1.500,1,7.0,1.000
1786721451.564,Socks,0,4,5657.4,0.000,0,0,0.000,1,8.0,1.000
1786721451.571,Ant,0,1,1036.8,0.000,0,0,0.000,1,9.0,1.000
1786721468.043,Alligator,0,6,2062.3,2.909,0,0,1.488,1,10.0,1.000
1786721469.073,Fifth,2,0,1029.2,0.000,0,0,0.000,0,11.0,1.000
1786721470.099,Ant,0,0,2055.7,0.000,0,0,0.000,1,12.0,1.000
1786721471.132,Alligator,0,5,1032.0,0.000,0,0,0.000,1,13.0,1.000
1786721472.670,Mango,5,1,1023.4,0.000,0,0,0.000,0,14.0,1.000
1786721474.216,Ant,0,1,2570.0,0.000,0,0,0.000,1,15.0,1.000
1786721477.298,Alligator,0,5,1026.0,0.000,0,0,0.000,1,16.0,1.000
1786721478.329,Mango,5,2,1029.9,0.000,0,0,0.000,1,17.0,1.000
1786721480.389,Socks,0,2,5658.7,0.000,0,0,0.000,1,18.0,1.000
1786721496.867,Alligator,0,5,514.2,1.945,0,0,1.321,1,19.0,1.000
1786721497.384,Socks,0,4,516.0,1.938,0,0,2.819,1,20.0,1.000
1786721498.925,House,4,5,511.8,0.000,0,0,0.000,0,21.0,1.000
1786721499.443,Socks,0,3,517.1,0.000,0,0,1.500,1,22.0,1.000
1786721502.015,House,4,5,2571.0,0.000,0,0,1.500,1,21.0,1.000
1786721502.531,Alligator,0,5,5145.3,0.194,0,0,0.325,1,22.0,1.000
1786721504.073,Ant,0,1,2058.0,0.486,0,0,0.654,1,23.0,1.000
1786721504.591,Socks,0,2,517.0,1.934,0,0,1.318,1,24.0,1.000
1786721505.102,Ant,0,1,509.9,1.961,0,0,2.825,1,23.0,1.000
1786721505.622,Socks,0,2,518.7,1.928,0,0,2.817,1,24.0,1.000
1786721506.133,Socks,0,4,3602.6,0.278,0,0,0.435,1,25.0,1.000
1786721506.650,Alligator,0,5,516.0,0.000,0,0,0.000,1,26.0,1.000
1786721506.651,Ant,0,1,1028.0,0.000,0,0,0.000,1,27.0,1.000
1786721507.165,Moon,4,3,514.1,0.000,0,0,0.000,0,27.0,1.000
