timestamp,word,row,col,duration_ms,vel_mean,reversals,zero_crossings,difficulty,is_regression,wpm,path_efficiency
1786722236.867,Alligator,0,6,2059.0,0.000,0,0,0.000,0,1.0,1.000
1786722237.897,Alligator,0,5,2057.8,0.486,0,0,0.654,1,2.0,1.000
1786722238.413,Socks,0,4,514.9,1.942,0,0,1.320,0,3.0,1.000
1786722239.446,Alligator,0,5,1032.0,0.000,0,0,1.500,1,4.0,1.000
1786722240.478,Ant,0,1,3611.2,0.831,1,0,1.908,0,5.0,0.333
1786722240.479,Socks,0,3,1033.0,0.000,0,0,0.000,1,6.0,1.000
1786722241.507,Mango,5,2,1028.2,0.000,0,0,0.000,0,7.0,1.000
1786722242.019,Socks,0,2,1539.8,0.649,0,0,2.287,1,8.0,1.000
1786722242.538,Alligator,0,5,1030.6,0.000,0,0,0.000,1,9.0,1.000
1786722245.625,Mango,5,1,3086.4,0.324,0,0,0.489,1,10.0,1.000
1786722246.145,Grape,6,1,518.6,0.000,0,0,0.000,0,11.0,1.000
1786722247.173,Ant,0,1,5147.9,0.000,0,0,0.000,1,12.0,1.000
1786722247.173,Alligator,0,6,1027.3,0.000,0,0,0.000,1,13.0,1.000
1786722249.747,Socks,0,3,2574.0,0.000,0,0,0.000,1,14.0,1.000
1786722249.747,Alligator,0,5,1029.6,0.000,0,0,1.500,1,15.0,1.000
1786722251.289,Alligator,0,5,1026.1,0.975,0,0,0.987,1,16.0,1.000
1786722251.290,Ant,0,1,1542.8,0.000,0,0,0.000,1,17.0,1.000
1786722254.382,Socks,0,4,3091.8,0.323,0,0,0.489,1,18.0,1.000
1786722256.958,Alligator,0,5,2575.0,0.000,0,0,0.000,1,19.0,1.000
1786722258.500,Pen,1,5,1027.7,0.000,0,0,0.000,0,20.0,1.000
1786722259.015,Pen,1,6,2057.1,0.000,0,0,0.000,1,21.0,1.000
1786722260.043,Mango,5,0,1026.9,0.000,0,0,0.000,1,22.0,1.000
1786722261.075,Pen,1,5,1030.8,0.000,0,0,1.500,1,23.0,1.000
1786722263.653,Pen,1,6,2060.1,0.485,0,0,0.654,1,24.0,1.000
1786722264.167,Grape,6,2,513.6,0.000,0,0,0.000,1,25.0,1.000
1786722264.682,Snail,1,1,6176.4,0.486,1,0,1.654,0,26.0,0.333
1786722265.199,Switch,2,2,1032.2,0.000,0,0,0.000,0,27.0,1.000
1786722266.742,Fog,6,3,518.2,0.000,0,0,0.000,0,28.0,1.000
1786722267.776,Egg,3,3,1034.0,0.000,0,0,0.000,0,29.0,1.000
1786722268.799,Mat,5,3,1023.4,0.000,0,0,0.000,0,30.0,1.000
1786722269.828,Pen,1,6,1027.5,0.000,0,0,0.000,1,31.0,1.000
1786722271.376,Snail,1,1,1030.5,0.000,0,0,0.000,1,32.0,1.000
1786722271.888,Moon,4,3,511.0,1.957,0,0,1.324,0,33.0,1.000
1786722272.918,Turtle,1,2,8235.6,0.364,1,0,1.534,0,34.0,0.333
1786722272.920,Egg,3,3,1030.8,0.000,0,0,0.000,1,35.0,1.000
1786722274.976,Pen,1,5,2056.2,0.486,0,0,0.654,1,36.0,1.000
1786722274.976,Snail,1,1,2056.2,0.486,0,0,0.654,1,37.0,1.000
1786722275.490,Turtle,1,2,514.0,1.945,0,0,1.321,1,38.0,1.000
1786722277.551,Snail,1,1,2061.0,0.000,0,0,1.500,1,39.0,1.000
1786722278.066,Turtle,1,4,3090.8,0.000,0,0,1.500,1,40.0,1.000
1786722278.582,Switch,2,2,515.3,0.000,0,0,0.000,1,41.0,1.000
1786722279.096,Scissors,5,6,1028.2,0.000,0,0,0.000,0,42.0,1.000
1786722280.126,Switch,2,5,1028.7,0.000,0,0,1.500,1,43.0,1.000
1786722280.640,Knot,2,6,2058.1,0.000,0,0,0.000,0,44.0,1.000
1786722282.698,Switch,2,5,517.2,0.000,0,0,1.500,1,45.0,1.000
1786722283.211,Grape,6,1,512.8,1.950,0,0,1.322,1,46.0,1.000
1786722284.243,Mango,5,1,1030.5,0.000,0,0,0.000,1,47.0,1.000
1786722285.786,Grape,6,0,1027.7,0.000,0,0,1.500,1,48.0,1.000
1786722286.819,Switch,2,5,1032.2,0.000,0,0,0.000,1,49.0,1.000
1786722287.336,Fifth,2,1,6695.9,0.448,2,0,2.619,0,50.0,0.333
1786722288.365,Mango,5,2,1028.5,0.000,0,0,0.000,1,51.0,1.000
1786722289.395,Knot,2,6,1029.4,0.000,0,0,0.000,1,52.0,1.000
1786722290.941,Switch,2,5,516.6,0.000,0,0,0.000,1,53.0,1.000
1786722291.453,Moon,4,4,512.6,0.000,0,0,0.000,1,54.0,1.000
1786722291.967,Fog,6,4,514.1,0.000,0,0,0.000,1,55.0,1.000
1786722292.486,Knot,2,6,518.2,0.000,0,0,0.000,1,56.0,1.000
1786722293.004,Egg,3,3,518.8,1.927,0,0,1.317,1,57.0,1.000
1786722293.517,Switch,2,3,511.2,0.000,0,0,0.000,1,58.0,1.000
1786722294.028,Socks,0,3,511.4,0.000,0,0,0.000,1,59.0,1.000
1786722296.088,Fifth,2,1,2059.0,0.000,0,0,0.000,1,59.0,1.000
1786722297.120,Switch,2,2,9783.8,0.715,2,0,2.834,1,59.0,0.429
1786722299.698,Elephant,3,6,2061.9,2.910,0,0,1.488,0,58.0,1.000
1786722299.699,Elephant,3,5,518.5,0.000,0,0,0.000,1,59.0,1.000
1786722301.241,Cow,3,0,1542.1,3.891,0,0,1.591,0,57.0,1.000
1786722301.242,Mango,5,0,1543.1,3.888,0,0,1.591,1,58.0,1.000
1786722302.272,Scissors,5,6,1030.3,0.000,0,0,0.000,1,57.0,1.000
1786722303.815,Elephant,3,6,2572.3,0.000,0,0,0.000,1,58.0,1.000
1786722303.815,Elephant,3,5,1025.5,0.000,0,0,0.000,1,59.0,1.000
1786722305.874,Cow,3,1,2060.0,0.485,0,0,0.654,1,59.0,1.000
1786722305.875,Grape,6,1,1542.5,0.648,0,0,0.787,1,60.0,1.000
1786722306.903,Socks,0,2,1027.0,0.000,0,0,0.000,1,60.0,1.000
1786722308.449,Fog,6,3,1032.2,0.969,0,0,0.984,1,59.0,1.000
1786722309.478,Mat,5,3,1027.0,0.000,0,0,0.000,1,58.0,1.000
1786722311.027,Socks,0,2,1031.5,0.000,0,0,0.000,1,57.0,1.000
1786722313.091,Fog,6,3,524.6,0.000,0,0,0.000,1,58.0,1.000
1786722313.613,Egg,3,2,7737.6,0.517,2,0,2.682,1,59.0,0.500
1786722313.614,Cow,3,0,522.0,0.000,0,0,0.000,1,60.0,1.000
1786722314.113,Turtle,1,4,499.1,2.004,0,0,1.334,1,60.0,1.000
1786722315.140,Socks,0,4,1026.0,0.000,0,0,0.000,1,61.0,1.000
1786722315.656,Cow,3,1,516.0,0.000,0,0,0.000,1,62.0,1.000
1786722316.171,Scissors,5,5,513.4,0.000,0,0,0.000,1,62.0,1.000
1786722316.687,Cow,3,1,515.3,0.000,0,0,1.500,1,63.0,1.000
1786722317.717,Elephant,3,6,1028.7,0.000,0,0,0.000,1,64.0,1.000
1786722318.747,Scissors,5,5,1029.7,0.000,0,0,0.000,1,64.0,1.000
1786722319.269,Cow,3,1,520.3,0.000,0,0,0.000,1,64.0,1.000
1786722319.779,Scissors,5,5,510.7,0.000,0,0,1.500,1,65.0,1.000
1786722320.805,Alligator,0,5,1025.8,0.000,0,0,0.000,1,65.0,1.000
1786722321.844,Elephant,3,4,8229.4,0.243,0,0,0.391,1,65.0,0.707
1786722322.869,House,4,6,1024.5,0.000,0,0,0.000,0,66.0,1.000
1786722323.898,House,4,5,2053.5,0.487,0,0,0.655,1,66.0,1.000
1786722323.899,Alligator,0,6,1028.9,0.000,0,0,0.000,1,67.0,1.000
1786722325.447,House,4,5,517.1,0.000,0,0,1.500,1,65.0,1.000
1786722325.959,Ant,0,0,511.0,0.000,0,0,0.000,1,66.0,1.000
1786722326.484,House,4,5,525.8,0.000,0,0,1.500,1,66.0,1.000
1786722328.019,Ant,0,1,1533.1,0.000,0,0,1.500,1,65.0,1.000
1786722330.077,Hen,4,0,5661.6,0.353,1,0,1.522,0,65.0,0.000
1786722330.079,Moon,4,3,1031.4,0.000,0,0,0.000,1,66.0,1.000
1786722331.107,Turtle,1,2,1028.0,0.973,0,0,0.986,1,65.0,1.000
1786722332.149,Socks,0,2,1041.6,0.000,0,0,0.000,1,64.0,1.000
1786722333.683,Socks,0,3,1031.6,0.000,0,0,0.000,1,65.0,1.000
1786722335.234,Moon,4,2,5155.3,0.582,0,0,0.736,1,63.0,1.000
1786722335.750,Pen,1,5,513.6,1.947,0,0,1.321,1,64.0,1.000
1786722337.283,House,4,5,2047.2,0.000,0,0,0.000,1,64.0,1.000
1786722337.283,Alligator,0,5,1532.6,0.000,0,0,0.000,1,65.0,1.000
1786722339.346,Alligator,0,6,513.6,0.000,0,0,0.000,1,63.0,1.000
1786722339.860,Scissors,5,6,2056.8,2.917,0,0,1.489,1,64.0,1.000
1786722340.370,Scissors,5,5,1022.8,0.000,0,0,0.000,1,63.0,1.000
1786722341.915,Scissors,5,5,1032.6,0.000,0,0,0.000,1,64.0,1.000
1786722345.008,Mat,5,3,1548.4,0.000,0,0,0.000,1,61.0,1.000
1786722348.091,Scissors,5,5,2566.0,0.390,0,0,2.061,1,59.0,1.000
1786722349.124,Mango,5,0,9263.1,0.540,2,0,2.701,1,59.0,0.600
1786722350.674,Socks,0,2,2066.8,0.484,0,0,0.652,1,59.0,1.000
1786722351.182,Mango,5,1,507.0,0.000,0,0,1.500,1,58.0,1.000
1786722351.696,Switch,2,4,513.9,1.946,0,0,1.321,1,59.0,1.000
1786722352.729,Turtle,1,4,1032.5,0.000,0,0,0.000,1,59.0,1.000
1786722353.244,Mat,5,3,4119.4,0.486,0,0,0.654,1,58.0,1.000
1786722353.245,Mango,5,0,516.0,0.000,0,0,0.000,1,59.0,1.000
1786722353.756,Pen,1,5,510.2,1.960,0,0,1.324,1,60.0,1.000
1786722354.271,Alligator,0,5,514.3,0.000,0,0,0.000,1,60.0,1.000
1786722355.300,Scissors,5,6,1029.0,0.000,0,0,0.000,1,61.0,1.000
