timestamp,word,row,col,duration_ms,vel_mean,reversals,zero_crossings,difficulty,is_regression,wpm,path_efficiency
1786773494.369,Ant,0,0,1548.7,0.000,0,0,1.500,1,43.0,1.000
1786773495.400,Grape,6,0,1031.6,0.000,0,0,0.000,0,43.0,1.000
1786773496.944,Fifth,2,0,6184.6,0.000,0,0,0.000,1,44.0,1.000
1786773497.462,Switch,2,2,518.0,0.000,0,0,0.000,1,43.0,1.000
1786773497.463,Scissors,5,6,519.0,0.000,0,0,0.000,1,44.0,1.000
1786773498.492,Switch,2,5,1029.3,0.000,0,0,1.500,1,45.0,1.000
1786773502.615,Knot,2,6,5152.4,0.194,0,0,0.325,1,44.0,1.000
1786773502.616,Alligator,0,6,4124.0,0.000,0,0,0.000,1,45.0,1.000
1786773505.714,Elephant,3,6,3097.6,1.937,0,0,1.319,1,43.0,1.000
1786773508.805,Cow,3,0,3090.5,0.000,0,0,0.000,1,41.0,1.000
1786773509.834,Mango,5,1,510.4,0.000,0,0,0.000,1,42.0,1.000
1786773512.417,Cow,3,1,2582.3,0.000,0,0,1.500,1,43.0,1.000
1786773513.958,Socks,0,2,1033.6,0.000,0,0,0.000,1,44.0,1.000
1786773514.983,Egg,3,2,2058.3,0.486,0,0,0.654,0,43.0,1.000
1786773519.109,Egg,3,3,2061.0,0.000,0,0,0.000,1,39.0,1.000
1786773519.626,Mat,5,4,516.7,0.000,0,0,0.000,1,40.0,1.000
1786773527.352,Elephant,3,4,7726.3,0.129,0,0,0.229,1,36.0,1.000
1786773530.445,Frog,6,6,516.5,0.000,0,0,0.000,1,35.0,1.000
1786773531.475,House,4,5,1029.5,0.000,0,0,0.000,0,35.0,1.000
1786773533.019,House,4,5,1026.9,0.000,0,0,0.000,1,35.0,1.000
1786773534.051,House,4,6,3605.5,0.000,0,0,0.000,1,35.0,1.000
1786773536.625,Hen,4,0,2062.0,0.000,0,0,0.000,1,35.0,1.000
1786773538.176,Ant,0,1,1031.0,0.000,0,0,0.000,1,36.0,1.000
1786773538.691,Hen,4,1,1546.0,0.647,0,0,2.286,1,37.0,1.000
1786773540.238,Moon,4,2,1544.8,0.000,0,0,0.000,1,35.0,1.000
1786773542.296,Moon,4,3,517.9,1.931,0,0,1.318,1,36.0,1.000
1786773543.334,Egg,3,3,1037.0,0.000,0,0,0.000,1,36.0,1.000
1786773545.388,Moon,4,4,2054.3,0.487,0,0,2.155,1,36.0,1.000
1786773547.448,House,4,5,2058.7,0.000,0,0,0.000,1,34.0,1.000
1786773552.088,Scissors,5,5,3609.9,0.000,0,0,0.000,1,30.0,1.000
1786773552.089,Pen,1,5,1031.6,0.000,0,0,0.000,1,31.0,1.000
1786773555.180,Scissors,5,6,1031.0,0.000,0,0,1.500,1,30.0,1.000
1786773558.272,Alligator,0,5,1023.5,0.000,0,0,0.000,1,27.0,1.000
1786773559.820,Alligator,0,5,1030.2,0.000,0,0,0.000,1,28.0,1.000
1786773561.366,Scissors,5,5,8247.4,0.121,0,0,0.216,1,29.0,1.000
1786773561.887,Frog,6,5,519.3,1.926,0,0,1.316,1,30.0,1.000
1786773563.432,Alligator,0,5,1038.1,0.000,0,0,0.000,1,29.0,1.000
1786773564.970,Pen,1,5,1021.7,0.000,0,0,0.000,1,30.0,1.000
1786773566.514,Alligator,0,5,1019.7,0.000,0,0,1.500,1,30.0,1.000
1786773568.064,Scissors,5,5,6176.4,0.000,0,0,0.000,1,30.0,1.000
1786773568.069,Mango,5,1,1040.8,0.000,0,0,0.000,1,31.0,1.000
1786773570.635,Mat,5,4,1545.8,0.000,0,0,0.000,1,31.0,1.000
1786773570.636,Switch,2,4,1031.9,0.000,0,0,0.000,1,32.0,1.000
1786773575.797,Mat,5,3,2578.8,0.000,0,0,1.500,1,30.0,1.000
1786773577.855,Mat,5,3,1545.6,0.000,0,0,0.000,1,31.0,1.000
1786773577.855,Turtle,1,3,1030.6,0.000,0,0,0.000,1,32.0,1.000
1786773579.920,Mat,5,3,1550.0,0.000,0,0,1.500,1,31.0,1.000
1786773579.920,Egg,3,3,1033.0,0.000,0,0,0.000,1,32.0,1.000
1786773581.981,Mat,5,3,1546.8,0.000,0,0,1.500,1,33.0,1.000
1786773581.982,Turtle,1,3,1032.7,0.000,0,0,0.000,1,34.0,1.000
1786773584.043,Switch,2,3,1032.7,0.000,0,0,0.000,1,35.0,1.000
1786773587.146,Turtle,1,3,2591.1,0.000,0,0,1.500,1,35.0,1.000
1786773588.672,Socks,0,3,1016.4,0.000,0,0,0.000,1,36.0,1.000
1786773590.735,Scissors,5,6,1546.5,3.880,0,0,1.590,1,36.0,1.000
1786773591.771,Mat,5,3,9274.6,0.108,0,0,0.195,1,36.0,1.000
1786773591.772,Mango,5,0,1035.5,0.000,0,0,0.000,1,37.0,1.000
1786773592.292,Fog,6,3,519.8,1.924,0,0,1.316,1,38.0,1.000
1786773592.809,Scissors,5,5,1037.2,0.000,0,0,0.000,1,39.0,1.000
1786773593.831,Mat,5,3,1538.2,0.650,0,0,0.788,1,39.0,1.000
1786773594.862,Scissors,5,5,1029.9,0.000,0,0,1.500,1,39.0,1.000
1786773598.987,Switch,2,2,1030.0,0.000,0,0,0.000,1,37.0,1.000
1786773601.044,Mango,5,2,7212.1,0.000,0,0,0.000,1,37.0,1.000
1786773603.623,Ant,0,1,1029.0,0.000,0,0,0.000,1,36.0,1.000
1786773605.165,Fifth,2,1,1027.8,0.000,0,0,0.000,1,36.0,1.000
1786773605.683,Mango,5,1,4121.5,0.000,0,0,0.000,1,37.0,1.000
1786773607.741,Mango,5,0,514.1,1.945,0,0,1.321,1,37.0,1.000
1786773608.772,Hen,4,0,1029.7,0.971,0,0,0.985,1,38.0,1.000
1786773608.773,Scissors,5,5,1030.7,0.000,0,0,0.000,1,39.0,1.000
1786773610.322,Mango,5,0,1549.0,0.000,0,0,0.000,1,40.0,1.000
1786773613.410,Knot,2,6,511.7,0.000,0,0,0.000,1,39.0,1.000
1786773613.926,Scissors,5,5,515.5,0.000,0,0,0.000,1,40.0,1.000
1786773614.445,Pen,1,6,517.3,0.000,0,0,0.000,1,41.0,1.000
1786773615.476,Scissors,5,6,3092.9,0.000,0,0,1.500,1,41.0,1.000
1786773615.476,Scissors,5,5,1030.0,0.000,0,0,0.000,1,42.0,1.000
