timestamp,word,row,col,duration_ms,vel_mean,reversals,zero_crossings,difficulty,is_regression,wpm,path_efficiency
1786772763.956,Moon,4,2,2062.7,0.485,0,0,0.653,1,9.0,1.000
1786772766.022,Egg,3,2,2064.6,0.484,0,0,0.653,0,10.0,1.000
1786772767.568,Switch,2,2,1544.7,0.647,0,0,0.786,1,11.0,1.000
1786772769.112,Turtle,1,2,1543.0,0.000,0,0,0.000,0,11.0,1.000
1786772771.176,Grape,6,2,2063.9,0.000,0,0,0.000,1,11.0,1.000
1786772772.204,Socks,0,2,2576.2,0.000,0,0,0.000,1,12.0,1.000
1786772781.481,Fog,6,3,2061.1,0.000,0,0,0.000,0,13.0,1.000
1786772783.028,Scissors,5,5,1034.8,0.000,0,0,0.000,1,14.0,1.000
1786772784.573,Mat,5,3,2579.4,0.388,0,0,0.559,1,15.0,1.000
1786772787.151,Moon,4,3,2568.7,0.389,0,0,0.560,1,16.0,1.000
1786772788.696,Egg,3,3,1533.3,0.000,0,0,0.000,1,17.0,1.000
1786772789.213,Turtle,1,3,517.0,1.934,0,0,1.318,1,18.0,1.000
1786772789.724,Knot,2,6,1028.5,0.000,0,0,0.000,1,19.0,1.000
1786772791.279,Switch,2,3,2064.2,0.484,0,0,0.653,1,20.0,1.000
1786772791.280,Fifth,2,0,1030.8,0.000,0,0,0.000,1,21.0,1.000
1786772792.816,Turtle,1,3,1536.0,0.000,0,0,0.000,1,22.0,1.000
1786772793.330,Mat,5,3,513.5,1.947,0,0,1.321,1,23.0,1.000
1786772793.331,Alligator,0,5,514.5,0.000,0,0,0.000,1,24.0,1.000
1786772793.846,Fog,6,3,515.2,0.000,0,0,0.000,1,25.0,1.000
1786772794.877,Switch,2,3,1030.9,0.000,0,0,0.000,1,26.0,1.000
1786772795.907,Socks,0,3,2576.4,0.000,0,0,0.000,1,25.0,1.000
1786772798.482,Fog,6,4,2058.2,0.000,0,0,0.000,1,26.0,1.000
1786772799.509,Mat,5,4,515.1,1.941,0,0,1.320,1,27.0,1.000
1786772800.024,Mango,5,2,1031.0,0.000,0,0,0.000,1,28.0,1.000
1786772802.086,Moon,4,4,2576.4,0.388,0,0,0.559,1,29.0,1.000
1786772803.119,Elephant,3,4,1032.3,0.969,0,0,0.984,1,30.0,1.000
1786772803.120,Mat,5,4,1033.3,0.000,0,0,0.000,1,31.0,1.000
1786772804.665,Switch,2,4,1545.1,0.647,0,0,0.786,1,32.0,1.000
1786772804.665,Mat,5,4,1031.9,0.000,0,0,1.500,1,33.0,1.000
1786772806.219,Turtle,1,4,1553.5,0.644,0,0,0.783,1,34.0,1.000
1786772807.245,Fog,6,4,1549.4,0.000,0,0,0.000,1,35.0,1.000
1786772808.792,Socks,0,4,2570.4,0.000,0,0,0.000,1,36.0,1.000
1786772811.882,Frog,6,5,2055.0,0.487,0,0,0.655,1,37.0,1.000
1786772812.911,Scissors,5,5,1026.3,0.974,0,0,0.987,1,38.0,1.000
1786772813.428,Switch,2,5,1543.3,0.000,0,0,0.000,1,39.0,1.000
1786772814.458,House,4,5,1545.4,0.647,0,0,0.786,1,40.0,1.000
1786772814.459,Hen,4,1,1030.4,0.970,0,0,0.985,1,41.0,1.000
1786772814.974,Cow,3,1,514.6,0.000,0,0,0.000,1,42.0,1.000
1786772816.005,Elephant,3,5,1546.1,0.647,0,0,0.786,1,42.0,1.000
1786772816.006,Scissors,5,5,1031.5,0.000,0,0,0.000,1,43.0,1.000
1786772817.545,Switch,2,5,1539.5,0.650,0,0,0.788,1,44.0,1.000
1786772819.093,Pen,1,5,1546.7,0.647,0,0,0.785,1,44.0,1.000
1786772819.609,Frog,6,5,1033.7,0.000,0,0,0.000,1,45.0,1.000
1786772820.636,Alligator,0,5,1542.5,0.000,0,0,0.000,1,45.0,1.000
1786772820.636,Ant,0,0,1026.6,0.000,0,0,0.000,1,46.0,1.000
